time,value,place,location,device
2024-04-21 09:46:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 09:48:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 09:50:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 09:52:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 09:54:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 09:56:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 09:58:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 10:00:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 10:02:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 10:04:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 10:06:00,39.5,office,water_purifier_heating,gems-3500
2024-04-21 10:08:00,89.5,office,water_purifier_heating,gems-3500
2024-04-21 10:10:00,92.0,office,water_purifier_heating,gems-3500
2024-04-21 10:12:00,92.0,office,water_purifier_heating,gems-3500
2024-04-21 10:14:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 10:16:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 10:18:00,584.0,office,water_purifier_heating,gems-3500
2024-04-21 10:20:00,340.0,office,water_purifier_heating,gems-3500
2024-04-21 10:22:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 10:24:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 10:26:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 10:28:00,47.5,office,water_purifier_heating,gems-3500
2024-04-21 10:30:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 10:32:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 10:34:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 10:36:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 10:38:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 10:40:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 10:42:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 10:44:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 10:46:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 10:48:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 10:50:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 10:52:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 10:54:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 10:56:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 10:58:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 11:00:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 11:02:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 11:04:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 11:06:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 11:08:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 11:10:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 11:12:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 11:14:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 11:16:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 11:18:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 11:20:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 11:22:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 11:24:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 11:26:00,495.5,office,water_purifier_heating,gems-3500
2024-04-21 11:28:00,249.5,office,water_purifier_heating,gems-3500
2024-04-21 11:30:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 11:32:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 11:34:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 11:36:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 11:38:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 11:40:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 11:42:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 11:44:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 11:46:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 11:48:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 11:50:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 11:52:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 11:54:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 11:56:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 11:58:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 12:00:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 12:02:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 12:04:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 12:06:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 12:08:00,40.5,office,water_purifier_heating,gems-3500
2024-04-21 12:10:00,89.5,office,water_purifier_heating,gems-3500
2024-04-21 12:12:00,91.0,office,water_purifier_heating,gems-3500
2024-04-21 12:14:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 12:16:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 12:18:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 12:20:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 12:22:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 12:24:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 12:26:00,94.5,office,water_purifier_heating,gems-3500
2024-04-21 12:28:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 12:30:00,5.5,office,water_purifier_heating,gems-3500
2024-04-21 12:32:00,3.5,office,water_purifier_heating,gems-3500
2024-04-21 12:34:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 12:36:00,253.0,office,water_purifier_heating,gems-3500
2024-04-21 12:38:00,499.0,office,water_purifier_heating,gems-3500
2024-04-21 12:40:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 12:42:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 12:44:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 12:46:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 12:48:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 12:50:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 12:52:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 12:54:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 12:56:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 12:58:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 13:00:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 13:02:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 13:04:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 13:06:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 13:08:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 13:10:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 13:12:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 13:14:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 13:16:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 13:18:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 13:20:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 13:22:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 13:24:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 13:26:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 13:28:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 13:30:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 13:32:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 13:34:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 13:36:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 13:38:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 13:40:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 13:42:00,497.5,office,water_purifier_heating,gems-3500
2024-04-21 13:44:00,495.0,office,water_purifier_heating,gems-3500
2024-04-21 13:46:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 13:48:00,84.5,office,water_purifier_heating,gems-3500
2024-04-21 13:50:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 13:52:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 13:54:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 13:56:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 13:58:00,94.5,office,water_purifier_heating,gems-3500
2024-04-21 14:00:00,95.5,office,water_purifier_heating,gems-3500
2024-04-21 14:02:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 14:04:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 14:06:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 14:08:00,95.5,office,water_purifier_heating,gems-3500
2024-04-21 14:10:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 14:12:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 14:14:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 14:16:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 14:18:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 14:20:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 14:22:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 14:24:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 14:26:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 14:28:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 14:30:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 14:32:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 14:34:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 14:36:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 14:38:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 14:40:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 14:42:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 14:44:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 14:46:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 14:48:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 14:50:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 14:52:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 14:54:00,495.0,office,water_purifier_heating,gems-3500
2024-04-21 14:56:00,495.5,office,water_purifier_heating,gems-3500
2024-04-21 14:58:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 15:00:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 15:02:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 15:04:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 15:06:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 15:08:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 15:10:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 15:12:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 15:14:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 15:16:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 15:18:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 15:20:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 15:22:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 15:24:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 15:26:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 15:28:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 15:30:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 15:32:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 15:34:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 15:36:00,87.5,office,water_purifier_heating,gems-3500
2024-04-21 15:38:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 15:40:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 15:42:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 15:44:00,94.5,office,water_purifier_heating,gems-3500
2024-04-21 15:46:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 15:48:00,94.0,office,water_purifier_heating,gems-3500
2024-04-21 15:50:00,94.5,office,water_purifier_heating,gems-3500
2024-04-21 15:52:00,94.0,office,water_purifier_heating,gems-3500
2024-04-21 15:54:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 15:56:00,94.5,office,water_purifier_heating,gems-3500
2024-04-21 15:58:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 16:00:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 16:02:00,250.5,office,water_purifier_heating,gems-3500
2024-04-21 16:04:00,497.0,office,water_purifier_heating,gems-3500
2024-04-21 16:06:00,249.5,office,water_purifier_heating,gems-3500
2024-04-21 16:08:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 16:10:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 16:12:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 16:14:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 16:16:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 16:18:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 16:20:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 16:22:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 16:24:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 16:26:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 16:28:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 16:30:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 16:32:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 16:34:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 16:36:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 16:38:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 16:40:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 16:42:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 16:44:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 16:46:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 16:48:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 16:50:00,0.0,office,water_purifier_heating,gems-3500
2024-04-21 16:52:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 16:54:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 16:56:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 16:58:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 17:00:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 17:02:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 17:04:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 17:06:00,505.0,office,water_purifier_heating,gems-3500
2024-04-21 17:08:00,503.5,office,water_purifier_heating,gems-3500
2024-04-21 17:10:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 17:12:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 17:14:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 17:16:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 17:18:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 17:20:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 17:22:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 17:24:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 17:26:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 17:28:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 17:30:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 17:32:00,40.5,office,water_purifier_heating,gems-3500
2024-04-21 17:34:00,90.5,office,water_purifier_heating,gems-3500
2024-04-21 17:36:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 17:38:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 17:40:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 17:42:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 17:44:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 17:46:00,94.5,office,water_purifier_heating,gems-3500
2024-04-21 17:48:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 17:50:00,94.5,office,water_purifier_heating,gems-3500
2024-04-21 17:52:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 17:54:00,49.0,office,water_purifier_heating,gems-3500
2024-04-21 17:56:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 17:58:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 18:00:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 18:02:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 18:04:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 18:06:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 18:08:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 18:10:00,502.5,office,water_purifier_heating,gems-3500
2024-04-21 18:12:00,502.5,office,water_purifier_heating,gems-3500
2024-04-21 18:14:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 18:16:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 18:18:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 18:20:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 18:22:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 18:24:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 18:26:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 18:28:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 18:30:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 18:32:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 18:34:00,4.0,office,water_purifier_heating,gems-3500
2024-04-21 18:36:00,4.0,office,water_purifier_heating,gems-3500
2024-04-21 18:38:00,4.0,office,water_purifier_heating,gems-3500
2024-04-21 18:40:00,3.0,office,water_purifier_heating,gems-3500
2024-04-21 18:42:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 18:44:00,3.0,office,water_purifier_heating,gems-3500
2024-04-21 18:46:00,3.0,office,water_purifier_heating,gems-3500
2024-04-21 18:48:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 18:50:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 18:52:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 18:54:00,3.0,office,water_purifier_heating,gems-3500
2024-04-21 18:56:00,4.0,office,water_purifier_heating,gems-3500
2024-04-21 18:58:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 19:00:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 19:02:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 19:04:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 19:06:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 19:08:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 19:10:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 19:12:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 19:14:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 19:16:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 19:18:00,251.5,office,water_purifier_heating,gems-3500
2024-04-21 19:20:00,499.0,office,water_purifier_heating,gems-3500
2024-04-21 19:22:00,249.0,office,water_purifier_heating,gems-3500
2024-04-21 19:24:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 19:26:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 19:28:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 19:30:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 19:32:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 19:34:00,1.0,office,water_purifier_heating,gems-3500
2024-04-21 19:36:00,2.0,office,water_purifier_heating,gems-3500
2024-04-21 19:38:00,85.0,office,water_purifier_heating,gems-3500
2024-04-21 19:40:00,91.0,office,water_purifier_heating,gems-3500
2024-04-21 19:42:00,92.0,office,water_purifier_heating,gems-3500
2024-04-21 19:44:00,92.0,office,water_purifier_heating,gems-3500
2024-04-21 19:46:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 19:48:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 19:50:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 19:52:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 19:54:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 19:56:00,93.0,office,water_purifier_heating,gems-3500
2024-04-21 19:58:00,92.0,office,water_purifier_heating,gems-3500
2024-04-21 20:00:00,49.0,office,water_purifier_heating,gems-3500
2024-04-21 20:02:00,1.0,office,water_purifier_heating,gems-3500
